angle_deg,angular_mean_deviation,first_harmonic_eccentricity_fit,roundness_residual,pixel_count
26.75,163.35964192569247,155.93810054894732,7.421541376745154,260
27.25,154.65964351394646,155.93808815922088,-1.2784446452744191,241
27.75,155.86704768959143,155.93807541015207,-0.071027720560636,238
28.25,156.08417338115203,155.93806230271178,0.14611107844024218,240
28.75,155.59940792602293,155.93804883789818,-0.33864091187524537,238
29.25,156.3207460895898,155.93803501673668,0.38271107285311246,239
29.75,156.33113405227633,155.93802084027982,0.39311321199650706,240
30.25,156.15359039611076,155.93800630960715,0.21558408650361116,240
30.750000000000004,157.9223823487741,155.9379914258253,1.984390922948819,241
31.250000000000004,154.0228180932363,155.93797619006764,-1.915158096831334,235
31.750000000000004,154.66344676015112,155.93796060349456,-1.274513843343442,231
32.25,157.35683890957472,155.93794466729292,1.4188942422817945,250
32.75,155.8229154424577,155.93792838267638,-0.11501294021866215,238
33.25,154.9303244416292,155.93791175088506,-1.0075873092558538,239
33.75,157.40256997213552,155.93789477318558,1.4646751989499478,242
34.25,155.1842654083966,155.93787745087076,-0.7536120424741455,236
34.75,157.22065540420232,155.93785978525986,1.2827956189424583,247
35.25,154.9353612748641,155.9378417776981,-1.002480502834004,232
35.75,156.33803174010194,155.93782342955694,0.40020831054499695,239
36.25,155.60101492002605,155.9378047422335,-0.33678982220746434,240
36.75,156.72708473412854,155.93778571715106,0.7892990169774805,242
37.25,155.98713084096596,155.93776635575836,0.0493644852076045,237
37.75,156.6989813240594,155.93774665952986,0.7612346645295247,241
38.25,155.60699865970244,155.9377266299655,-0.33072797026306944,235
38.75,156.2828379989187,155.93770626859063,0.3451317303280632,242
39.25,155.8447116874805,155.9376855769558,-0.09297388947530294,240
39.75,156.04672766900686,155.93766455663683,0.10906311237002342,239
40.25,155.6698682616822,155.93764320923447,-0.2677749475522546,238
40.75,156.27132885358233,155.93762153637437,0.333707317207967,240
41.25,156.7196314388933,155.937599539707,0.7820318991862791,240
41.75,156.76826430436978,155.93757722090757,0.8306870834622089,240
42.25,154.81186166915643,155.93755458167567,-1.1256929125192414,234
42.75,157.05934142948934,155.9375316237354,1.1218098057539407,240
43.25,155.81754419991992,155.93750834883505,-0.11996414891513041,239
43.75,155.4887945283667,155.9374847587472,-0.4486902303804925,240
44.25,153.31944777478384,155.9374608552682,-2.61801308048436,239
44.75,145.885470947609,155.93743664021846,-10.051965692609457,160
45.25,165.14748079707465,155.93741211544204,9.210068681632606,325
45.75,153.32012722397138,155.93738728280658,-2.6172600588351997,239
46.25,155.4882404352334,155.93736214420323,-0.44912170896984094,240
46.75,155.81329856651155,155.93733670154631,-0.12403813503476613,239
47.25,157.08406940716895,155.93731095677347,1.146758450395481,240
47.75,154.8324255374395,155.9372849118452,-1.10485937440572,234
48.25,156.77813996428605,155.93725856874497,0.8408813955410892,240
48.75,156.72193239460384,155.93723192947888,0.7847004651249563,240
49.25,156.28126057751354,155.93720499607562,0.3440555814379138,240
49.75,155.673387679178,155.9371777705863,-0.263790091408282,238
50.25000000000001,156.0726293801911,155.9371502550842,0.13547912510691162,239
50.75,155.84564876878136,155.93712245166478,-0.09147368288341795,240
51.25,156.3050077228756,155.93709436244532,0.3679133604302649,242
51.75,155.59247915656,155.93706598956496,-0.34458683300496773,235
52.25,156.7099899401817,155.9370373351844,0.7729526049973003,241
52.75,156.0117083421434,155.93700840148577,0.07469994065763785,237
53.25,156.75246708780404,155.9369791906725,0.8154878971315327,242
53.75,155.61597719167838,155.93694970496915,-0.32097251329076926,240
54.25,156.3473725233999,155.9369199466211,0.4104525767788232,239
54.75000000000001,154.9509642219421,155.93688991789455,-0.98592569595246,232
55.25,157.2128776891618,155.93685962107637,1.2760180680854205,247
55.75,155.2214463530558,155.93682905847373,-0.7153827054179374,236
56.25,157.41592345105389,155.93679823241413,1.4791252186397514,242
56.75,154.94731440553176,155.93676714524506,-0.9894527397133004,239
57.25,155.84279859534342,155.93673579933395,-0.09393720399052086,238
57.74999999999999,157.37386747289972,155.93670419706788,1.4371632758318356,250
58.25,154.70126506420237,155.93667234085353,-1.2354072766511592,231
58.75,154.05808219123708,155.93664023311686,-1.878558041879785,235
59.25000000000001,157.94313006520503,155.936607876303,2.0065221889020393,241
59.75,156.17319731382545,155.936575272876,0.23662204094944173,240
60.25000000000001,156.37084060795527,155.93654242531883,0.4342981826364394,240
60.75,156.3358500007107,155.93650933613287,0.399340664577835,239
61.25000000000001,155.62935337568277,155.93647600783802,-0.3071226321552558,238
61.75,156.10624800157046,155.93644244297238,0.16980555859808533,240
62.24999999999999,155.87584452655517,155.936408644092,-0.06056411753684188,238
62.75,154.65800659186928,155.93637461377085,-1.2783680219015707,241
63.25,163.36905320961984,155.93634035460042,7.4327128550194175,260
63.75000000000001,150.4026016487515,155.9363058691897,-5.53370422043821,220
64.25,155.4314756678014,155.93627116016492,-0.5047954923635132,238
64.75,156.09126475302295,155.93623623016924,0.15502852285371205,240
65.25,156.15199820074605,155.9362010818628,0.21579711888324482,237
65.75,155.7358497209204,155.9361657179222,-0.2003159970017805,239
66.25,155.81099000254903,155.93613014104056,-0.12514013849153116,237
66.75,156.44595508864037,155.93609435392722,0.5098607347131576,243
67.25,156.25602749448976,155.9360583593075,0.319969135182248,239
67.75,155.60345315124306,155.93602215992252,-0.3325690086794566,240
68.25,156.66866782348956,155.935985758529,0.7326820649605565,242
68.75,155.47783474173247,155.93594915789907,-0.45811441616660886,237
69.25,157.02604345418817,155.93591236082003,1.090131093368143,239
69.75,154.49721977296298,155.93587537009404,-1.43865559713106,237
70.25,157.03501820689252,155.93583818853813,1.0991800183543887,242
70.75,155.81823492679794,155.9358008189838,-0.11756589218586555,238
71.25,152.23610593915305,155.93576326427697,-3.6996573251239226,234
71.75,160.43054974281472,155.9357255272775,4.494824215537221,247
72.25,156.01852170136598,155.9356876108592,0.08283409050679325,238
72.75,156.01329897790154,155.93564951790958,0.07764945999196016,239
73.25,156.30402882459214,155.93561125132956,0.36841757326257607,241
73.75,155.6071260662713,155.9355728140333,-0.3284467477620012,235
74.25,156.67111319572325,155.93553420894793,0.7355789867753231,241
74.75,155.89471738800404,155.93549543901338,-0.04077805100934029,239
75.25,156.017465341617,155.9354565071821,0.0820088344349017,241
75.75,159.12077000678315,155.93541741641897,3.1853525903641753,249
76.25,152.58659787841606,155.93537816970087,-3.348780291284811,226
76.75,155.13123983225236,155.9353387700166,-0.8040989377642518,236
77.25,157.5668646422184,155.9352992203666,1.6315654218518034,246
77.75,155.83618391427746,155.93525952376268,-0.09907560948522587,238
78.25,155.2503669609154,155.93521968322793,-0.6848527223125416,239
78.75,157.28480461933492,155.93517970179636,1.3496249175385628,241
79.25,155.63040833595431,155.9351395825127,-0.30473124655839,237
79.75,157.08600741991478,155.9350993284322,1.1509080914825915,242
80.25,153.54405989846484,155.93505894262034,-2.3909990441555067,235
80.75,157.70027288065447,155.93501842815272,1.7652544525017504,241
81.25,155.97930488952395,155.9349777881146,0.044327101409351144,239
81.75,156.68595376242916,155.93493702560093,0.7510167368282339,239
82.25,155.71083623428763,155.93489614371586,-0.2240599094282345,238
82.75,156.2707555930969,155.93485514557278,0.33590044752412496,242
83.25,155.5272885079331,155.93481403429385,-0.40752552636075734,237
83.75,157.25950505229466,155.9347728130098,1.324732239284856,241
84.25,155.42549876200582,155.93473148485984,-0.5092327228540228,238
84.75,155.77549198541013,155.93469005299127,-0.1591980675811442,240
85.25,155.68182551153762,155.93464852055922,-0.25282300902159704,239
85.75,156.3533506610784,155.93460689072663,0.41874377035176735,239
86.25,156.3925588184179,155.93456516666373,0.4579936517541796,239
86.75,156.68532115015057,155.93452335154797,0.7507977986026049,238
87.25,155.1250673573275,155.93448144856373,-0.8094140912362207,239
87.75,156.72246727148746,155.93443946090213,0.7880278105853336,238
88.25,155.17920198612822,155.93439739176063,-0.7551954056324064,240
88.75,154.41892828904238,155.93435524434298,-1.5154269553005975,240
89.25,152.4737796656503,155.93431302185888,-3.460533356208572,240
89.75,140.0899475502708,155.93427072752374,-15.844323177252932,125
90.25,168.42653292340916,155.93422836455844,12.49230455885072,359
90.75,152.4829030513708,155.934185936189,-3.4512828848181982,240
91.25,154.43614867881428,155.93414344564664,-1.4979947668323632,240
91.75,155.19848833035604,155.93410089616708,-0.7356125658110386,240
92.25,156.7276091517206,155.93405829099072,0.79355086072988,238
92.75,155.1261474386487,155.934015633362,-0.8078681947133077,239
93.25,156.68093435220652,155.93397292652952,0.7469614256770001,238
93.75,156.39183999371292,155.93393017374558,0.45790981996734104,239
94.25,156.3685512920803,155.93388737826592,0.43466391381437575,239
94.75,155.70108603187276,155.93384454334966,-0.23275851147690219,239
95.25,155.79880336746768,155.9338016722588,-0.13499830479111097,240
95.75,155.4745349357321,155.93375876825812,-0.45922383252602117,238
96.25,157.30882725441998,155.93371583461496,1.3751114198050232,241
96.75,155.58339035529332,155.93367287459884,-0.350282519305523,237
97.25,156.28791095453306,155.93362989148142,0.3542810630516442,242
97.75,155.75766819882995,155.93358688853593,-0.17591868970598057,238
98.25000000000001,156.7100277662904,155.93354386903727,0.7764838972531436,239
98.75,156.01410129153183,155.93350083626152,0.08060045527031434,239
99.25,157.72111362709188,155.9334577934858,1.7876558336060953,241
99.75,153.5442989343845,155.93341474398795,-2.389115809603453,235
100.25,157.10551301702262,155.9333716910464,1.172141325976213,242
100.75,155.61906414193157,155.93332863793978,-0.3142644960082066,237
101.25,157.28060314779495,155.93328558794678,1.3473175598481646,241
101.75,155.23536895208318,155.9332425443458,-0.6978735922626242,239
102.25,155.80720472138563,155.9331995104148,-0.12599478902916417,238
102.75000000000001,157.52288309593797,155.9331564894309,1.589726606507071,246
103.25,155.11051201357208,155.93311348467037,-0.8226014710982952,236
103.75,152.56286360554904,155.93307049940825,-3.370206893859205,226
104.25,159.07684305121649,155.93302753691793,3.143815514298552,249
104.75,155.98040115136934,155.93298460047123,0.047416550898105925,241
105.25,155.8352109462434,155.9329416933379,-0.09773074709451635,239
105.75,156.62338395187848,155.9328988187855,0.6904851330929773,241
106.25,155.56986177327957,155.9328559800791,-0.3629942067995273,235
106.75,156.2617277643918,155.93281318048102,0.3289145839107732,241
107.25000000000001,155.97719138526296,155.93277042325062,0.044420962012338805,239
107.75,155.97110578590258,155.93272771164402,0.03837807425855999,238
108.25,160.3866794865214,155.93268504891387,4.45399443760752,247
108.75,152.19204124144773,155.9326424383091,-3.740601196861377,234
109.25,155.76673589677168,155.93259988307472,-0.16586398630303734,238
109.75,156.9864377764335,155.93255738645144,1.053880389982055,242
110.25,154.46344425737442,155.9325149516755,-1.469070694301081,237
110.75,157.01159004414626,155.93247258197854,1.0791174621677158,239
111.25,155.44858236092114,155.93243028058714,-0.4838479196660046,237
111.75000000000001,156.65904028592018,155.93238805072275,0.7266522351974345,242
112.25,155.61037959447393,155.93234589560132,-0.32196630112738944,240
112.75,156.24319135118904,155.9323038184331,0.3108875327559417,239
113.25,156.42681401613282,155.93226182242245,0.4945521937103763,243
113.75,155.7709415587685,155.93221991076751,-0.16127835199901597,237
114.25,155.7101232733997,155.93217808666006,-0.22205481326037102,239
114.75000000000001,156.16045501676422,155.93213635328516,0.22831866347905816,237
115.25,156.08685490848137,155.9320947138209,0.15476019466046864,240
115.75,155.39681194584497,155.93205317143835,-0.5352412255933814,238
116.25,150.4045765950652,155.9320117293011,-5.527435134235901,220
116.74999999999999,163.35574580513654,155.9319703905652,7.423775414571338,260
117.25000000000001,154.66511123656701,155.93192915837864,-1.2668179218116222,241
117.75,155.88913288136047,155.93188803588146,-0.042755154520989436,238
118.25,156.10702575290603,155.9318470262053,0.17517872670072165,240
118.74999999999999,155.6008314356611,155.9318061324732,-0.33097469681212033,238
119.25000000000001,156.32734502461284,155.9317653577994,0.3955796668134326,239
119.75,156.3713531197356,155.93172470528904,0.43962841444655965,240
120.25,156.17317123574608,155.93168417803795,0.2414870577081274,240
120.75,157.92973863360305,155.93164377913243,1.9980948544706223,241
121.24999999999999,154.04106965950504,155.93160351164903,-1.8905338521439887,235
121.75000000000001,154.67184005266495,155.9315633786543,-1.2597233259893414,231
122.25,157.35199472494386,155.93152338320445,1.4204713417394146,250
122.75,155.81357438787785,155.93148352834535,-0.11790914046750345,238
123.24999999999999,154.9515866852262,155.93144381711213,-0.9798571318859217,239
123.75000000000001,157.4070272906127,155.93140425252884,1.475623038083853,242
124.25,155.17098433480737,155.9313648376086,-0.7603805028012403,236
124.75,157.22362150273852,155.93132557535293,1.2922959273855952,247
125.25,154.93223037718022,155.93128646875184,-0.9990560915716173,232
125.74999999999999,156.28384680354458,155.9312475207834,0.3525992827611901,239
126.25000000000001,155.5768685802964,155.9312087344137,-0.35434015411729547,240
126.75,156.72440924773684,155.93117011259648,0.793239135140368,242
127.25,155.97016646262867,155.9311316582729,0.03903480435576512,237
127.74999999999999,156.6777777709892,155.93109337437141,0.7466843966177805,241
128.25,155.57621711853406,155.9310552638075,-0.3548381452734475,235
128.75,156.25053873098958,155.93101732948347,0.3195214015061083,242
129.25,155.77135816474276,155.93097957428807,-0.15962140954530923,240
129.75,156.03024734274587,155.93094200109658,0.09930534164928417,239
130.25000000000003,155.64842568554917,155.93090461277035,-0.2824789272211774,238
130.75,156.23811006511173,155.93086741215657,0.3072426529551535,240
131.25,156.68939503826246,155.93083040208828,0.7585646361741851,240
131.75,156.72283531637532,155.9307935853839,0.7920417309914285,240
132.25,154.75527746775222,155.9307569648472,-1.1754794970949831,234
132.75,157.0194701977513,155.93072054326697,1.0887496544843316,240
133.25,155.76814662578164,155.9306843234168,-0.16253769763517312,239
133.75,155.4379219449682,155.93064830805508,-0.4927263630868879,240
134.25,153.28416258776267,155.9306124999244,-2.646449912161728,239
134.75000000000003,145.802679602287,155.93057690175175,-10.127897299464763,160
135.25,165.1001681704664,155.9305415162481,9.169626654218291,325
135.75,153.29295599308847,155.9305063461081,-2.637550353019634,239
136.25,155.47543144294988,155.93047139401017,-0.45503995106028583,240
136.75,155.79530498590037,155.93043666261602,-0.13513167671564474,239
137.25,157.00539324514162,155.9304021545706,1.074991090571018,240
137.75,154.78298855044375,155.9303678725018,-1.1473793220580433,234
138.25,156.73231675995697,155.93033381902032,0.8019829409366537,240
138.75,156.6891173573636,155.93029999671953,0.7588173606440876,240
139.25000000000003,156.25552670402823,155.9302664081751,0.325260295853127,240
139.75,155.6476756785713,155.93023305594488,-0.28255737737359254,238
140.25,156.01427976153985,155.93019994256883,0.0840798189710199,239
140.75,155.79541120691457,155.93016707056864,-0.1347558636540782,240
141.25,156.24491743768425,155.93013444244767,0.31478299523658393,242
141.75,155.57403859623565,155.9301020606906,-0.35606346445493386,235
142.25,156.67905857086197,155.9300699277635,0.7489886430984711,241
142.75,155.9578091944512,155.9300380461134,0.027771148337791374,237
143.25,156.7109954965568,155.93000641816818,0.7809890783886146,242
143.75000000000003,155.56520326209454,155.92997504633647,-0.364771784241924,240
144.25,156.3140671683291,155.92994393300734,0.3841232353217663,239
144.75,154.90824581591679,155.9299130805502,-1.0216672646334075,232
145.25,157.19822577548197,155.92988249131454,1.268343284167429,247
145.75,155.18748634137438,155.92985216762992,-0.7423658262555364,236
146.25,157.36294648817656,155.92982211180555,1.433124376371012,242
146.75,154.894411985311,155.92979232613033,-1.03538034081933,239
147.25,155.8103916146968,155.92976281287253,-0.11937119817571329,238
147.75,157.33397610788495,155.92973357427974,1.4042425336052133,250
148.25000000000003,154.63675522527714,155.92970461257852,-1.2929493873013769,231
148.75,154.00786515723973,155.92967592997448,-1.9218107727347444,235
149.25,157.88405257733615,155.92964752865188,1.954405048684265,241
149.75,156.10348964183402,155.92961941077363,0.17387023106039123,240
150.25,156.31526730147468,155.92959157848094,0.38567572299373865,240
150.75,156.30558304766936,155.9295640338934,0.37601901377595937,239
151.25,155.57726480413103,155.92953677910867,-0.35227197497763996,238
151.75,156.07110968784338,155.92950981620226,0.14159987164111953,240
152.25,155.8634120778785,155.92948314722747,-0.06607106934896478,238
152.75000000000003,154.64055538160602,155.9294567742153,-1.28890139260929,241
153.25,163.3393258506722,155.92943069917413,7.409895151498063,260
153.75,150.37243413501858,155.9294049240897,-5.55697078907113,220
154.25,155.39791180515925,155.92937945092484,-0.5314676457655878,238
154.75,156.0430733229363,155.92935428161948,0.11371904131681276,240
155.25,156.10830231102122,155.92932941809036,0.17897289293085805,237
155.75,155.69119882415967,155.92930486223088,-0.23810603807120856,239
156.25,155.74534430250662,155.9292806159111,-0.18393631340447314,237
156.75,156.38205013782786,155.92925668097746,0.45279345685040084,243
157.25000000000003,156.19183696771745,155.9292330592527,0.26260390846474024,239
157.75,155.55767432477217,155.92920975253574,-0.3715354277635754,240
158.25,156.61817523243522,155.9291867626014,0.6889884698338165,242
158.75,155.40772483940998,155.92916409120053,-0.5214392517905537,237
159.25,156.95686720503116,155.9291417400596,1.027725464971553,239
159.75,154.42009186478222,155.9291197108808,-1.5090278460985758,237
160.25,156.9755286084433,155.92909800534164,1.046430603101669,242
160.75,155.76495774655592,155.92907662509512,-0.16411887853919893,238
161.25,152.17367951095628,155.92905557176945,-3.7553760608131768,234
161.75000000000003,160.35714093367608,155.9290348469679,4.428106086708169,247
162.25,155.95541128881226,155.9290144522688,0.026396836543455038,238
162.75,155.96552155513444,155.92899438922518,0.03652716590926275,239
163.25,156.2570055626824,155.928974659365,0.3280309033173978,241
163.75,155.55690352945547,155.92895526419073,-0.3720517347352654,235
164.25,156.65079861295825,155.9289362051794,0.7218624077788434,241
164.75,155.86372123934277,155.92891748378244,-0.06519624443967587,239
165.25,155.9732854241102,155.92889910142551,0.04438632268468723,241
165.75,159.0934837551586,155.92888105950857,3.164602695650018,249
166.25000000000003,152.5756275382945,155.92886335940554,-3.353235821111042,226
166.75,155.0954111949222,155.92884600246435,-0.8334348075421474,236
167.25,157.5399788586142,155.92882899000682,1.6111498686073844,246
167.75,155.8094605915803,155.92881232332846,-0.11935173174816782,238
168.25,155.2147384594389,155.92879600369855,-0.7140575442596457,239
168.75,157.2530052970247,155.9287800323599,1.3242252646648183,241
169.25,155.61804092406155,155.92876441052874,-0.3107234864671966,237
169.75,157.10626643518665,155.9287491393948,1.1775172957918585,242
170.25,153.57559050246607,155.92873422012096,-2.3531437176548877,235
170.75000000000003,157.7153798477281,155.92871965384347,1.7866601938846145,241
171.25,155.97879961903382,155.92870544167153,0.05009417736229693,239
171.75,156.70515571164066,155.92869158468747,0.7764641269531865,239
172.25,155.75211949222458,155.92867808394658,-0.1765585917219994,238
172.75,156.29150214421205,155.92866494047698,0.36283720373506867,242
173.25,155.55284520174683,155.9286521552796,-0.3758069535327593,237
173.75,157.28483920371735,155.92863972932804,1.3561994743893138,241
174.25,155.42254100586092,155.92862766356865,-0.5060866577077263,238
174.75,155.77518424357334,155.92861595892026,-0.153431715346926,240
175.25000000000003,155.70948555575302,155.9286046162742,-0.21911906052119434,239
175.75,156.3824864096404,155.92859363649433,0.453892773146066,239
176.25,156.3518518712165,155.92858302041668,0.4232688507998148,239
176.75,156.65665483135922,155.9285727688498,0.7280820625094293,238
177.25,155.11119855408333,155.92856288257434,-0.8173643284910099,239
177.75,156.70728537627772,155.92855336234322,0.7787320139345013,238
178.25,155.15910737619998,155.92854420888145,-0.769436832681464,240
178.75,154.40708068013757,155.92853542288603,-1.5214547427484604,240
179.25,152.49342699884113,155.9285270050261,-3.4351000061849675,240
179.75000000000003,140.08968031501192,155.9285189559427,-15.838838640930788,125
180.25,168.40566432993134,155.9285112762488,12.477153053682542,359
180.75,152.45223947538543,155.92850396652923,-3.4762644911438088,240
181.25,154.43297265986425,155.92849702734068,-1.4955243674764347,240
181.75,155.1843105407962,155.9284904592116,-0.7441799184153979,240
182.25,156.71781391064124,155.92848426264214,0.7893296479990966,238
182.75,155.10461172325344,155.9284784381042,-0.8238667148507659,239
183.25,156.6731279885617,155.92847298604136,0.7446550025203464,238
183.75,156.38387497385486,155.92846790686883,0.4554070669860266,239
184.25000000000003,156.32513020141994,155.92846320097334,0.3966670004465982,239
184.75,155.7004053994325,155.9284588687133,-0.22805346928080894,239
185.25,155.82611858188608,155.92845491041868,-0.10233632853260133,240
185.75,155.4666811479172,155.92845132639087,-0.46177017847367097,238
186.25,157.30075777120356,155.9284481169028,1.37230965430075,241
186.75,155.56421521518845,155.9284452821989,-0.36423006701045324,237
187.25,156.29505955261087,155.92844282249504,0.3666167301158225,242
187.75,155.7335971688545,155.92844073797858,-0.19484356912408884,238
188.25,156.70593218860168,155.92843902880819,0.7774931597934938,239
188.75000000000003,156.0044165268984,155.92843769511404,0.0759788317843686,239
189.25,157.7214496065909,155.92843673699775,1.7930128695931558,241
189.75,153.5448871714762,155.92843615453225,-2.383548983056045,235
190.25,157.10353665569434,155.92843594776187,1.1751007079324722,242
190.75,155.63396910682502,155.92843611670241,-0.29446700987739405,237
191.25,157.305997783387,155.92843666134098,1.3775611220460178,241
191.75,155.227163101318,155.9284375816361,-0.7012744803180908,239
192.25,155.83576007296165,155.92843887751772,-0.09267880455607269,238
192.75,157.5484009904009,155.92844054888707,1.6199604415138253,246
193.25000000000003,155.131209245455,155.92844259561696,-0.797233350161946,236
193.75,152.56943293524645,155.92844501755147,-3.3590120823050142,226
194.25,159.08431718314984,155.92844781450617,3.155869368643664,249
194.75,155.99664428630282,155.92845098626807,0.06819330003474988,241
195.25,155.8467653558433,155.92845453259562,-0.08168917675232024,239
195.75,156.65942665074925,155.9284584532188,0.7309681975304443,241
196.25,155.56144609417515,155.92846274783898,-0.36701665366382485,235
196.75,156.28115523855513,155.92846741612908,0.35268782242604857,241
197.25,155.97866163737606,155.92847245773368,0.05018917964238767,239
197.75000000000003,155.9641394271767,155.9284778722688,0.03566155490790379,238
198.25,160.369112802628,155.92848365932207,4.440629143305927,247
198.75,152.17539319001378,155.92848981845285,-3.753096628439067,234
199.25,155.75894609977968,155.92849634919205,-0.1695502494123673,238
199.75,156.98631582210754,155.92850325104234,1.0578125710651989,242
200.25,154.43353869626895,155.92851052347817,-1.4949718272092127,237
200.75,156.99544474583087,155.9285181659456,1.066926579885262,239
201.25,155.42949989205454,155.92852617786272,-0.49902628580818487,237
201.75,156.6272295334684,155.92853455861936,0.6986949748490474,242
202.25000000000003,155.57417997995248,155.9285433075773,-0.3543633276248386,240
202.75,156.23680998119778,155.92855242407026,0.30825755712751857,239
203.25,156.4052502454408,155.928561907404,0.47668833803680855,243
203.75,155.78058743970544,155.92857175685631,-0.1479843171508719,237
204.25,155.7039554327223,155.92858197167715,-0.22462653895485118,239
204.75,156.13962498030702,155.9285925510886,0.21103242921842025,237
205.25,156.05698819056727,155.928603494285,0.1283846962822679,240
205.75,155.38965849585844,155.92861480043297,-0.5389563045745263,238
206.25,150.40420518804518,155.92862646867152,-5.524421280626342,220
206.75000000000003,163.32896441499474,155.92863849811204,7.400325916882707,260
207.25,154.63510835333057,155.92865088783847,-1.2935425345079068,241
207.75,155.87070779283732,155.9286636369073,-0.05795584406996568,238
208.25,156.10802388230292,155.92867674434757,0.17934713795534662,240
208.75,155.5732639938444,155.92869020916118,-0.35542621531678265,238
209.25,156.32674407659658,155.92870403032268,0.39804004627390555,239
209.75,156.36228629726853,155.92871820677954,0.4335680904889898,240
210.25,156.15741103696215,155.9287327374522,0.22867829950993723,240
210.75,157.90938836033126,155.92874762123407,1.980640739097197,241
211.25000000000003,154.0046498602146,155.9287628569917,-1.9241129967770974,235
211.75,154.64571777176576,155.9287784435648,-1.283060671799035,231
212.25,157.36303840171723,155.92879437976643,1.4342440219508035,250
212.75,155.80116518485622,155.92881066438298,-0.12764547952676253,238
213.25,154.92943759088035,155.9288272961743,-0.999389705293936,239
213.75,157.41361373799288,155.92884427387378,1.484769464119097,242
214.25,155.2218502304663,155.9288615961886,-0.7070113657223089,236
214.75,157.231884961826,155.9288792617995,1.3030057000265174,247
215.25,154.96106036658972,155.92889726936124,-0.9678369027715235,232
215.75000000000003,156.347712160433,155.9289156175024,0.4187965429305791,239
216.25,155.61192996506506,155.92893430482584,-0.31700433976078557,240
216.75,156.74943998922794,155.9289533299083,0.8204866593196414,242
217.25,156.00432168581722,155.928972691301,0.07534899451621868,237
217.75,156.72002767759577,155.9289923875295,0.7910352900662758,241
218.25,155.6275020127714,155.92901241709384,-0.3015104043224426,235
218.75,156.31310393156983,155.92903277846872,0.38407115310110385,242
