sample,input_folder,total_available_frames,processed_frames,valid_phase_frames,failed_phase_frames,frame_selection,per_sweep_frame_limit,downsample,wavelength_nm,fringe_order_to_height_scale_nm,frames_per_sweep,angle_step_deg,phase_retrieval_method,phase_refinement_method,phase_unwrapping_method,phase_tracking_method,sample_model,peak_spline_smoothing_factor,mean_detected_rings,median_ring_fit_r_squared,mean_corrected_missing_ring_orders,fraction_images_with_corrected_missing_orders,max_corrected_order_increment,median_ring_fit_residual_order_rmse,median_phase_tracking_continuity_error,median_sinusoidal_fit_r_squared,sinusoidal_refinement_used_fraction,eccentricity_cos_nm,eccentricity_sin_nm,eccentricity_amplitude_nm,linear_trend_slope_nm_per_sample,linear_trend_intercept_nm,roundness_RONt_nm,roundness_RONq_nm,profile_smoothed_mean_nm,profile_smoothed_Ra_nm,profile_smoothed_Rq_nm,profile_smoothed_Rp_nm,profile_smoothed_Rv_nm,profile_smoothed_Rz_nm,banach_l1_mean_nm,banach_l2_rms_nm,banach_linf_nm,banach_bv_total_variation_nm,banach_bv_total_variation_density_nm_per_sample,banach_w12_gradient_seminorm_nm_per_sample,banach_w12_norm_nm,profile_smoothed_mean_nm_sweep_mean,profile_smoothed_mean_nm_sweep_n,profile_smoothed_mean_nm_sweep_sd,profile_smoothed_mean_nm_standard_uncertainty,profile_smoothed_mean_nm_expanded_uncertainty_95,profile_smoothed_mean_nm_relative_standard_uncertainty,profile_smoothed_Ra_nm_sweep_mean,profile_smoothed_Ra_nm_sweep_n,profile_smoothed_Ra_nm_sweep_sd,profile_smoothed_Ra_nm_standard_uncertainty,profile_smoothed_Ra_nm_expanded_uncertainty_95,profile_smoothed_Ra_nm_relative_standard_uncertainty,profile_smoothed_Rq_nm_sweep_mean,profile_smoothed_Rq_nm_sweep_n,profile_smoothed_Rq_nm_sweep_sd,profile_smoothed_Rq_nm_standard_uncertainty,profile_smoothed_Rq_nm_expanded_uncertainty_95,profile_smoothed_Rq_nm_relative_standard_uncertainty,profile_smoothed_Rp_nm_sweep_mean,profile_smoothed_Rp_nm_sweep_n,profile_smoothed_Rp_nm_sweep_sd,profile_smoothed_Rp_nm_standard_uncertainty,profile_smoothed_Rp_nm_expanded_uncertainty_95,profile_smoothed_Rp_nm_relative_standard_uncertainty,profile_smoothed_Rv_nm_sweep_mean,profile_smoothed_Rv_nm_sweep_n,profile_smoothed_Rv_nm_sweep_sd,profile_smoothed_Rv_nm_standard_uncertainty,profile_smoothed_Rv_nm_expanded_uncertainty_95,profile_smoothed_Rv_nm_relative_standard_uncertainty,profile_smoothed_Rz_nm_sweep_mean,profile_smoothed_Rz_nm_sweep_n,profile_smoothed_Rz_nm_sweep_sd,profile_smoothed_Rz_nm_standard_uncertainty,profile_smoothed_Rz_nm_expanded_uncertainty_95,profile_smoothed_Rz_nm_relative_standard_uncertainty,banach_l1_mean_nm_sweep_mean,banach_l1_mean_nm_sweep_n,banach_l1_mean_nm_sweep_sd,banach_l1_mean_nm_standard_uncertainty,banach_l1_mean_nm_expanded_uncertainty_95,banach_l1_mean_nm_relative_standard_uncertainty,banach_l2_rms_nm_sweep_mean,banach_l2_rms_nm_sweep_n,banach_l2_rms_nm_sweep_sd,banach_l2_rms_nm_standard_uncertainty,banach_l2_rms_nm_expanded_uncertainty_95,banach_l2_rms_nm_relative_standard_uncertainty,banach_linf_nm_sweep_mean,banach_linf_nm_sweep_n,banach_linf_nm_sweep_sd,banach_linf_nm_standard_uncertainty,banach_linf_nm_expanded_uncertainty_95,banach_linf_nm_relative_standard_uncertainty,banach_bv_total_variation_nm_sweep_mean,banach_bv_total_variation_nm_sweep_n,banach_bv_total_variation_nm_sweep_sd,banach_bv_total_variation_nm_standard_uncertainty,banach_bv_total_variation_nm_expanded_uncertainty_95,banach_bv_total_variation_nm_relative_standard_uncertainty,banach_bv_total_variation_density_nm_per_sample_sweep_mean,banach_bv_total_variation_density_nm_per_sample_sweep_n,banach_bv_total_variation_density_nm_per_sample_sweep_sd,banach_bv_total_variation_density_nm_per_sample_standard_uncertainty,banach_bv_total_variation_density_nm_per_sample_expanded_uncertainty_95,banach_bv_total_variation_density_nm_per_sample_relative_standard_uncertainty,banach_w12_gradient_seminorm_nm_per_sample_sweep_mean,banach_w12_gradient_seminorm_nm_per_sample_sweep_n,banach_w12_gradient_seminorm_nm_per_sample_sweep_sd,banach_w12_gradient_seminorm_nm_per_sample_standard_uncertainty,banach_w12_gradient_seminorm_nm_per_sample_expanded_uncertainty_95,banach_w12_gradient_seminorm_nm_per_sample_relative_standard_uncertainty,banach_w12_norm_nm_sweep_mean,banach_w12_norm_nm_sweep_n,banach_w12_norm_nm_sweep_sd,banach_w12_norm_nm_standard_uncertainty,banach_w12_norm_nm_expanded_uncertainty_95,banach_w12_norm_nm_relative_standard_uncertainty,roundness_RONt_nm_sweep_mean,roundness_RONt_nm_sweep_n,roundness_RONt_nm_sweep_sd,roundness_RONt_nm_standard_uncertainty,roundness_RONt_nm_expanded_uncertainty_95,roundness_RONt_nm_relative_standard_uncertainty,roundness_RONq_nm_sweep_mean,roundness_RONq_nm_sweep_n,roundness_RONq_nm_sweep_sd,roundness_RONq_nm_standard_uncertainty,roundness_RONq_nm_expanded_uncertainty_95,roundness_RONq_nm_relative_standard_uncertainty,step_edge_sample,step_left_level_nm,step_right_level_nm,step_height_nm,step_depth_nm,step_depth_nm_sweep_mean,step_depth_nm_sweep_n,step_depth_nm_sweep_sd,step_depth_nm_standard_uncertainty,step_depth_nm_expanded_uncertainty_95,step_depth_nm_relative_standard_uncertainty
ceramic,ceramic,24000.0,400.0,400.0,0.0,first,80.0,1.0,532.0,266.0,4800.0,0.08333333333333333,per-image radial excess-fraction fringe analysis with spline-smoothed maxima detection,continuity-aware peak-subset EFM with optional full radial-profile sinusoidal least-squares refinement,tracked continuous epsilon sequence within each sweep; raw unwrap retained as diagnostics,continuity-aware EFM peak-subset selection within each sweep,ceramic-roundness,0.03,3.0725,0.9998577212576245,0.0025,0.0025,2.0,0.009953034911757228,0.02717338332774033,0.8917211987504278,0.97,-173.09909449055675,7919.169431635007,7921.061026368612,-5.284258854765233e-07,0.0001054209641527051,1032.1909163152427,172.58159228401036,2.2737367544323206e-15,127.57576938035734,171.3361041585697,535.3802931124981,505.79423995158066,1041.1745330640788,127.57576938035734,171.3361041585697,535.3802931124981,4680.160934280128,11.729726652331147,30.985695564180162,174.1154040222527,-5.551115123125783e-17,5.0,0.6195483537400448,0.27707044686216525,0.7692708859854255,4991257444975297.0,127.56225468602194,5.0,83.72397084732218,37.44249803216461,103.95704038778163,0.29352333199444064,148.08119597275373,5.0,96.35684274731773,43.092090096052004,119.64282261992612,0.29100312036904913,280.9601583324382,5.0,180.30029927220411,80.63274510724085,223.87239047166062,0.2869899618003291,276.20459157370317,5.0,170.01662662226562,76.03374688651728,211.10352437291925,0.2752805319176898,557.1647499061413,5.0,348.28628539992246,155.75836195702382,432.4545416492058,0.2795553056492941,127.56225468602194,5.0,83.72397084732218,37.44249803216461,103.95704038778163,0.29352333199444064,148.08119597275373,5.0,96.35684274731773,43.092090096052004,119.64282261992612,0.29100312036904913,295.6038606809777,5.0,174.5347521494702,78.05431404845858,216.7135181794146,0.26405038780158746,695.5295766504004,5.0,350.5922729831651,156.78963095530403,435.3178034116232,0.22542482191826685,8.804171856334182,5.0,4.437876873204622,1.9846788728519498,5.51035194191928,0.22542482191826682,13.554125481116994,5.0,6.00936047684059,2.687467705503222,7.46160655632158,0.19827673199921916,149.02306229965092,5.0,95.91978854211253,42.89663351351381,119.10014814805928,0.28785231528297683,531.4617056671332,5.0,348.27176951445057,155.75187025569008,432.43651779681335,0.29306320398038443,149.50964500284533,5.0,96.37992559661701,43.102413060081524,119.67148376287702,0.2882918560823366,,,,,,,,,,,
steel,steel,100000.0,400.0,399.0,1.0,first,80.0,1.0,532.0,266.0,20000.0,0.02,per-image radial excess-fraction fringe analysis with spline-smoothed maxima detection,continuity-aware peak-subset EFM with optional full radial-profile sinusoidal least-squares refinement,tracked continuous epsilon sequence within each sweep; raw unwrap retained as diagnostics,continuity-aware EFM peak-subset selection within each sweep,step,0.03,3.275689223057644,0.9964482512431685,0.11779448621553884,0.115,2.0,0.056474568812419954,0.0335775151600215,0.43761142442787493,0.2531328320802005,,,,-9.261626273336297,2248.545117748099,,,-3.637978807091713e-14,838.917309887493,1051.4260718541243,2836.7513396966106,2579.799779168964,5416.551118865575,838.917309887493,1051.4260718541243,2836.7513396966106,25677.35558756503,64.35427465555145,173.39217819375835,1065.6273420072189,-4.5474735088646414e-14,5.0,357.27775439650605,159.77946913581238,443.61892499322903,3513587683894044.0,780.028929392663,5.0,447.52191903223854,200.13788647544845,555.6718552693916,0.2565775177483192,894.6581857771383,5.0,503.69335930611743,225.25851824474097,625.4179103847201,0.25178165451990114,1569.403216562629,5.0,985.4433014851513,440.70364201852357,1223.5894697251726,0.28080969719417975,1486.679833076008,5.0,775.4753890836179,346.80313697381354,962.8798721181863,0.23327358672530193,3056.083049638637,5.0,1684.2697724072843,753.2283407101575,2091.2971396609764,0.24646854436734697,780.028929392663,5.0,447.52191903223854,200.13788647544845,555.6718552693916,0.2565775177483192,894.6581857771383,5.0,503.69335930611743,225.25851824474097,625.4179103847201,0.25178165451990114,1708.973031445325,5.0,901.9285801677261,403.3547232209808,1119.892246945305,0.23602170180523724,4113.8248112446545,5.0,2030.0611746276377,907.8709569900938,2520.653874686387,0.22068780238490848,52.073731787907015,5.0,25.69697689402073,11.492037430254351,31.907011071979582,0.2206878023849085,90.4085236412611,5.0,43.858616978783616,19.61416979273732,54.45766571356406,0.21695044894844082,900.5774239387441,5.0,502.55812699973717,224.75082692327695,624.0083333002899,0.24956302584214474,,,,,,,,,,,,,80.0,424.3586780281951,39.240823723783876,-385.1178543044112,385.1178543044112,0.0,5.0,0.0,0.0,0.0,
