sample,family,descriptor,value,unit,sweep_mean,standard_uncertainty,expanded_uncertainty_95,relative_standard_uncertainty,repeat_count
ceramic,ISO/profile,Ra,78.95003306641021,nm,79.03801657564388,1.9537863863963676,5.42458064911229,0.024719577629158784,5.0
ceramic,ISO/profile,Rq,95.05831818344787,nm,94.80952601483429,3.0330140665219067,8.42099705899082,0.03199060467876771,5.0
ceramic,ISO/profile,Rz,468.3286543015068,nm,403.99231921938156,12.774621698678104,35.46803588604841,0.031620951911566046,5.0
ceramic,ISO/roundness,RONt,490.8546727708373,nm,433.28915073502856,10.780371544412537,29.931109806697823,0.02488031728033068,5.0
ceramic,ISO/roundness,RONq,95.59248405810156,nm,95.40047237197268,3.027906851394167,8.406817156548213,0.031738908373410986,5.0
ceramic,Banach,L1 mean,78.95003306641021,nm,79.03801657564388,1.9537863863963676,5.42458064911229,0.024719577629158784,5.0
ceramic,Banach,L2 RMS,95.05831818344787,nm,94.80952601483429,3.0330140665219067,8.42099705899082,0.03199060467876771,5.0
ceramic,Banach,L infinity,240.64849353663493,nm,216.62543292214082,8.92429230600044,24.7778076903493,0.041196881573956255,5.0
ceramic,Banach,BV total variation,57800.286524954834,nm,11552.849876115451,207.37647948442586,575.7694113976859,0.017950244459867808,5.0
ceramic,Banach,BV density,2.6760630827795193,nm/sample,2.674889992154538,0.048014929262427855,0.13331081532708638,0.017950244459867815,5.0
ceramic,Banach,W12 gradient,3.4473197986126647,nm/sample,3.444010818594484,0.06829829859917287,0.18962647683901118,0.01983103485924754,5.0
