"artefact","file","sequence_index","Ra","Rq","PV","step_height","L2_to_mean"
"spherical","07272.png",7272,0.237359279956453,0.278282175047343,1.08906159413629,NA,0.228067807678752
"spherical","07515.png",7515,0.236064379764636,0.277067729646418,1.11856109895205,NA,0.226658544172553
"spherical","07757.png",7757,0.234249723459049,0.275398824212236,1.10116292014331,NA,0.246266983660308
"spherical","08000.png",8000,0.232462382915201,0.273658092061028,1.09751403067747,NA,0.243123854370533
"spherical","08242.png",8242,0.233810965838089,0.274968220911466,1.10610316549554,NA,0.244434248229449
"spherical","08484.png",8484,0.235216111240818,0.276111800667234,1.10535937789303,NA,0.245738013243264
"spherical","08727.png",8727,0.23794416529994,0.278687899927735,1.12293320577206,NA,0.23702353788612
"spherical","08969.png",8969,0.236876172568705,0.277770907098718,1.11453811470447,NA,0.244633764212077
"spherical","09212.png",9212,0.23597766898883,0.276885569859999,1.15314533940333,NA,0.227330317085219
"spherical","09454.png",9454,0.236042714168933,0.277072030788823,1.08417368399069,NA,0.226479124668302
"spherical","09697.png",9697,0.235514771406778,0.276531199209031,1.08674679172164,NA,0.228190721200238
"spherical","09939.png",9939,0.23598500130271,0.276984761104122,1.13889905496615,NA,0.229790647934822
"spherical","10181.png",10181,0.237251110065527,0.278182187886796,1.12608794882526,NA,0.243126094989742
"spherical","10424.png",10424,0.235247156398697,0.27650127489915,1.09450463229335,NA,0.236690596698594
"spherical","10666.png",10666,0.236112611049682,0.277085735700684,1.09341342988157,NA,0.224143622785923
"spherical","10909.png",10909,0.23432968968957,0.275421550035454,1.12122038255041,NA,0.240543941974181
"spherical","11151.png",11151,0.234745312399758,0.275875260863678,1.11232504671113,NA,0.241176656694328
"spherical","11393.png",11393,0.235815347191117,0.276836886877297,1.12461684887629,NA,0.225345767346946
"spherical","11636.png",11636,0.23645050589072,0.277312984562906,1.08806291447464,NA,0.223829706517695
"spherical","11878.png",11878,0.235374644349358,0.276489330659876,1.09487206753142,NA,0.21747261415439
"spherical","12121.png",12121,0.23624703586005,0.277019912436813,1.08688623712996,NA,0.221681212675614
"spherical","12363.png",12363,0.235840559952074,0.276791839574743,1.08611109531388,NA,0.218091742424391
"spherical","12606.png",12606,0.23493376767689,0.276157640506599,1.11632148872552,NA,0.215644648203772
"spherical","12848.png",12848,0.235494103257602,0.276671831827521,1.08797293584151,NA,0.237258792133253
"spherical","13090.png",13090,0.236870467993808,0.277732110143212,1.12513722581929,NA,0.243915455927579
"spherical","13333.png",13333,0.23279242408319,0.274110401566847,1.09052126417838,NA,0.234115902083004
"spherical","13575.png",13575,0.234619946931393,0.275747617517859,1.10013594072721,NA,0.218712794137325
"spherical","13818.png",13818,0.23673114980856,0.277659639549349,1.15330517505612,NA,0.230969385707269
"spherical","14060.png",14060,0.237175230231264,0.278036302939979,1.12383282098964,NA,0.244043420585925
"spherical","14302.png",14302,0.235244893232157,0.276339704107709,1.12676898984606,NA,0.228765734922199
"spherical","14545.png",14545,0.23695737603964,0.277826358028709,1.13396442589221,NA,0.239717162438373
"spherical","14787.png",14787,0.236244029002833,0.277163413283353,1.11746847866138,NA,0.2434773882626
"spherical","15030.png",15030,0.236757213620106,0.277699946954136,1.09883474031921,NA,0.235322401654072
"spherical","15272.png",15272,0.235388672292968,0.276136602872065,1.14168806324277,NA,0.243575020884092
"spherical","15515.png",15515,0.234860204682891,0.275982493518032,1.11627294080081,NA,0.244666895139917
"spherical","15757.png",15757,0.235212692655021,0.276276933662474,1.08934633700915,NA,0.225035797099746
"spherical","15999.png",15999,0.236115947850121,0.27703462303359,1.07846507609217,NA,0.227947476518087
"spherical","16242.png",16242,0.235495578885947,0.276521419550775,1.11464864151612,NA,0.230361304363927
"spherical","16484.png",16484,0.235717250640667,0.276794141227465,1.10139848260414,NA,0.221962239003814
"spherical","16727.png",16727,0.236977510025605,0.277811023637375,1.11811040124233,NA,0.234988339596558
"spherical","16969.png",16969,0.235824403148976,0.276648047929764,1.12810223098747,NA,0.231574151134496
"spherical","17211.png",17211,0.233693638464972,0.274868135008747,1.10428239550507,NA,0.221244031785978
"spherical","17454.png",17454,0.235917831636053,0.276781980870993,1.10398156401723,NA,0.248734589715643
"spherical","17696.png",17696,0.235392404782595,0.276570675501285,1.11011391919699,NA,0.225621609014712
"spherical","17939.png",17939,0.235087803009596,0.276119867341604,1.11159473186377,NA,0.249665698547808
"spherical","18181.png",18181,0.23407948748225,0.275292571420691,1.09878715292829,NA,0.247683123158826
"spherical","18423.png",18423,0.235857885543607,0.276846226564298,1.12244642374437,NA,0.234318642674408
"spherical","18666.png",18666,0.235680483907433,0.276620728936604,1.09851358169911,NA,0.252076810087537
"spherical","18908.png",18908,0.235344408005092,0.276351545150471,1.09423813479683,NA,0.248348465543056
"spherical","19151.png",19151,0.236832017315356,0.277735877934981,1.0921420572594,NA,0.239826445026704
"spherical","19393.png",19393,0.233688483471289,0.274797554505041,1.09915323632091,NA,0.251521218839876
"spherical","19636.png",19636,0.232587406363612,0.273486958529647,1.11672324580759,NA,0.231600778711569
"spherical","19878.png",19878,0.235578027493736,0.276550462666248,1.11894514503669,NA,0.238092397221377
"spherical","20120.png",20120,0.235477726999886,0.276595346061257,1.12157747673099,NA,0.236730881146665
"spherical","20363.png",20363,0.236213658872291,0.277086500952803,1.11660027315156,NA,0.254011391963995
"spherical","20605.png",20605,0.236099121589621,0.277061056882999,1.10933417141953,NA,0.239379028244366
"spherical","20848.png",20848,0.236422472446996,0.277318744585459,1.1238307538379,NA,0.25138311513465
"spherical","21090.png",21090,0.235147964642612,0.276094774486237,1.10969644190385,NA,0.25834562608228
"spherical","21332.png",21332,0.233592617412296,0.274759054430324,1.12927254384484,NA,0.237499623788168
"spherical","21575.png",21575,0.233943287994836,0.275044047652494,1.11908813519093,NA,0.235537074635506
"spherical","21817.png",21817,0.233572848588212,0.274755172673508,1.09313669364892,NA,0.25869167983851
"spherical","22060.png",22060,0.237150080919946,0.277963453829232,1.13438291564281,NA,0.246252969517661
"spherical","22302.png",22302,0.237223519222055,0.278084292833817,1.13442716493398,NA,0.253430634106486
"spherical","22545.png",22545,0.236022488385305,0.277173789451307,1.10463141718032,NA,0.242405676696153
"spherical","22787.png",22787,0.236511800937918,0.277455797306401,1.09601787928289,NA,0.248839623072349
"spherical","23029.png",23029,0.236259395400754,0.277375141545021,1.09844205306845,NA,0.245114923105627
"spherical","23272.png",23272,0.235509450480141,0.276474653252319,1.12392282549847,NA,0.249019218114897
"spherical","23514.png",23514,0.235804334956989,0.276789295251266,1.09227339027664,NA,0.264166067340942
"spherical","23757.png",23757,0.23539807136408,0.276379769494126,1.14181485903161,NA,0.261988906540208
"spherical","23999.png",23999,0.235840401225514,0.276773594792342,1.08376629590095,NA,0.256093606589537
