sample,family,descriptor,value,unit,sweep_mean,standard_uncertainty,expanded_uncertainty_95,relative_standard_uncertainty,repeat_count
ceramic,ISO/profile,Ra,71.63136141039352,nm,71.62770580148178,13.354514852462167,37.07807739440989,0.18644342580892628,5.0
ceramic,ISO/profile,Rz,436.7709667618388,nm,296.90928734072986,49.56152803762744,137.60486192619416,0.16692481559443834,5.0
ceramic,ISO/roundness,RONt,443.93232782258195,nm,292.44304141923055,52.569536077959405,145.9564311261695,0.17975991435063265,5.0
ceramic,Banach,L1 mean,71.63136141039352,nm,71.62770580148178,13.354514852462167,37.07807739440989,0.18644342580892628,5.0
ceramic,Banach,L2 RMS,88.67960853508215,nm,83.578452104817,14.82142442875392,41.1508713072729,0.17733547410241754,5.0
ceramic,Banach,L infinity,219.8667216768503,nm,159.0645609063855,26.939554745973563,74.79619491066643,0.16936239343613652,5.0
ceramic,Banach,BV total variation,5358.678499780786,nm,921.5490914157951,106.09196980801087,294.55853027424445,0.11512351408758871,5.0
ceramic,Banach,BV density,26.928032662215006,nm/sample,23.629463882456285,2.7203069181541255,7.552782827544731,0.11512351408758874,5.0
ceramic,Banach,W12 gradient,29.887124025557313,nm/sample,22.71492458740806,2.3708222326242674,6.582457783063764,0.10437288591917776,5.0
steel,ISO/profile,Ra,321.65252935966765,nm,200.17322188798175,19.502319164311565,54.14711858375807,0.09742721319250779,5.0
steel,ISO/profile,Rz,1411.5510402606087,nm,763.6840929801855,82.59319675671425,229.315476857818,0.10815099792691009,5.0
steel,ISO/step,step depth,133.688988109714,nm,0.0,0.0,0.0,,5.0
steel,Banach,L1 mean,321.65252935966765,nm,200.17322188798175,19.502319164311565,54.14711858375807,0.09742721319250779,5.0
steel,Banach,L2 RMS,377.4326843770069,nm,229.30449585118612,23.224215044110146,64.48075818128069,0.10128111512991085,5.0
steel,Banach,L infinity,725.4393064269559,nm,433.45151400255617,51.76582329956605,143.72496671661432,0.11942702154054716,5.0
steel,Banach,BV total variation,8411.781702728342,nm,1459.9716250881415,97.70180020192547,271.26368493964924,0.06692034182241521,5.0
steel,Banach,BV density,42.270259812705234,nm/sample,37.435169874054914,2.505174364151935,6.955479101016648,0.06692034182241521,5.0
steel,Banach,W12 gradient,62.341758000684536,nm/sample,47.5130746181968,3.85363669764472,10.699410746386292,0.08110686855379455,5.0
