sample,input_folder,total_available_frames,processed_frames,valid_phase_frames,failed_phase_frames,frame_selection,per_sweep_frame_limit,downsample,wavelength_nm,fringe_order_to_height_scale_nm,frames_per_sweep,angle_step_deg,phase_retrieval_method,phase_refinement_method,phase_unwrapping_method,sample_model,peak_spline_smoothing_factor,mean_detected_rings,median_ring_fit_r_squared,mean_corrected_missing_ring_orders,fraction_images_with_corrected_missing_orders,max_corrected_order_increment,median_ring_fit_residual_order_rmse,median_sinusoidal_fit_r_squared,sinusoidal_refinement_used_fraction,eccentricity_cos_nm,eccentricity_sin_nm,eccentricity_amplitude_nm,linear_trend_slope_nm_per_sample,linear_trend_intercept_nm,roundness_RONt_nm,roundness_RONq_nm,profile_smoothed_mean_nm,profile_smoothed_Ra_nm,profile_smoothed_Rq_nm,profile_smoothed_Rp_nm,profile_smoothed_Rv_nm,profile_smoothed_Rz_nm,banach_l1_mean_nm,banach_l2_rms_nm,banach_linf_nm,banach_bv_total_variation_nm,banach_bv_total_variation_density_nm_per_sample,banach_w12_gradient_seminorm_nm_per_sample,banach_w12_norm_nm,profile_smoothed_mean_nm_sweep_mean,profile_smoothed_mean_nm_sweep_n,profile_smoothed_mean_nm_sweep_sd,profile_smoothed_mean_nm_standard_uncertainty,profile_smoothed_mean_nm_expanded_uncertainty_95,profile_smoothed_mean_nm_relative_standard_uncertainty,profile_smoothed_Ra_nm_sweep_mean,profile_smoothed_Ra_nm_sweep_n,profile_smoothed_Ra_nm_sweep_sd,profile_smoothed_Ra_nm_standard_uncertainty,profile_smoothed_Ra_nm_expanded_uncertainty_95,profile_smoothed_Ra_nm_relative_standard_uncertainty,profile_smoothed_Rq_nm_sweep_mean,profile_smoothed_Rq_nm_sweep_n,profile_smoothed_Rq_nm_sweep_sd,profile_smoothed_Rq_nm_standard_uncertainty,profile_smoothed_Rq_nm_expanded_uncertainty_95,profile_smoothed_Rq_nm_relative_standard_uncertainty,profile_smoothed_Rp_nm_sweep_mean,profile_smoothed_Rp_nm_sweep_n,profile_smoothed_Rp_nm_sweep_sd,profile_smoothed_Rp_nm_standard_uncertainty,profile_smoothed_Rp_nm_expanded_uncertainty_95,profile_smoothed_Rp_nm_relative_standard_uncertainty,profile_smoothed_Rv_nm_sweep_mean,profile_smoothed_Rv_nm_sweep_n,profile_smoothed_Rv_nm_sweep_sd,profile_smoothed_Rv_nm_standard_uncertainty,profile_smoothed_Rv_nm_expanded_uncertainty_95,profile_smoothed_Rv_nm_relative_standard_uncertainty,profile_smoothed_Rz_nm_sweep_mean,profile_smoothed_Rz_nm_sweep_n,profile_smoothed_Rz_nm_sweep_sd,profile_smoothed_Rz_nm_standard_uncertainty,profile_smoothed_Rz_nm_expanded_uncertainty_95,profile_smoothed_Rz_nm_relative_standard_uncertainty,banach_l1_mean_nm_sweep_mean,banach_l1_mean_nm_sweep_n,banach_l1_mean_nm_sweep_sd,banach_l1_mean_nm_standard_uncertainty,banach_l1_mean_nm_expanded_uncertainty_95,banach_l1_mean_nm_relative_standard_uncertainty,banach_l2_rms_nm_sweep_mean,banach_l2_rms_nm_sweep_n,banach_l2_rms_nm_sweep_sd,banach_l2_rms_nm_standard_uncertainty,banach_l2_rms_nm_expanded_uncertainty_95,banach_l2_rms_nm_relative_standard_uncertainty,banach_linf_nm_sweep_mean,banach_linf_nm_sweep_n,banach_linf_nm_sweep_sd,banach_linf_nm_standard_uncertainty,banach_linf_nm_expanded_uncertainty_95,banach_linf_nm_relative_standard_uncertainty,banach_bv_total_variation_nm_sweep_mean,banach_bv_total_variation_nm_sweep_n,banach_bv_total_variation_nm_sweep_sd,banach_bv_total_variation_nm_standard_uncertainty,banach_bv_total_variation_nm_expanded_uncertainty_95,banach_bv_total_variation_nm_relative_standard_uncertainty,banach_bv_total_variation_density_nm_per_sample_sweep_mean,banach_bv_total_variation_density_nm_per_sample_sweep_n,banach_bv_total_variation_density_nm_per_sample_sweep_sd,banach_bv_total_variation_density_nm_per_sample_standard_uncertainty,banach_bv_total_variation_density_nm_per_sample_expanded_uncertainty_95,banach_bv_total_variation_density_nm_per_sample_relative_standard_uncertainty,banach_w12_gradient_seminorm_nm_per_sample_sweep_mean,banach_w12_gradient_seminorm_nm_per_sample_sweep_n,banach_w12_gradient_seminorm_nm_per_sample_sweep_sd,banach_w12_gradient_seminorm_nm_per_sample_standard_uncertainty,banach_w12_gradient_seminorm_nm_per_sample_expanded_uncertainty_95,banach_w12_gradient_seminorm_nm_per_sample_relative_standard_uncertainty,banach_w12_norm_nm_sweep_mean,banach_w12_norm_nm_sweep_n,banach_w12_norm_nm_sweep_sd,banach_w12_norm_nm_standard_uncertainty,banach_w12_norm_nm_expanded_uncertainty_95,banach_w12_norm_nm_relative_standard_uncertainty,roundness_RONt_nm_sweep_mean,roundness_RONt_nm_sweep_n,roundness_RONt_nm_sweep_sd,roundness_RONt_nm_standard_uncertainty,roundness_RONt_nm_expanded_uncertainty_95,roundness_RONt_nm_relative_standard_uncertainty,roundness_RONq_nm_sweep_mean,roundness_RONq_nm_sweep_n,roundness_RONq_nm_sweep_sd,roundness_RONq_nm_standard_uncertainty,roundness_RONq_nm_expanded_uncertainty_95,roundness_RONq_nm_relative_standard_uncertainty,step_edge_sample,step_left_level_nm,step_right_level_nm,step_height_nm,step_depth_nm,step_depth_nm_sweep_mean,step_depth_nm_sweep_n,step_depth_nm_sweep_sd,step_depth_nm_standard_uncertainty,step_depth_nm_expanded_uncertainty_95,step_depth_nm_relative_standard_uncertainty
ceramic,ceramic,24000.0,200.0,180.0,20.0,first,40.0,1.0,532.0,266.0,4800.0,0.08333333333333333,per-image radial excess-fraction fringe analysis,full radial-profile sinusoidal least-squares fit initialised by ring diameters,independent sequence unwrap of per-image epsilon values within each sweep,ceramic-roundness,0.35,3.311111111111111,0.9991533730632297,0.005555555555555556,0.005,2.0,0.027416789505711883,0.6735432981143824,0.55,81619.95745506052,7945.931084294615,82005.82464533996,-1.8409885883999342e-06,0.00018317836454834343,567.5850541706563,122.47316098056042,0.0,93.77316064403924,121.42681101482472,283.1871732975608,278.5140771917237,561.7012504892845,93.77316064403924,121.42681101482472,283.1871732975608,4712.207804271619,23.679436202369946,40.857690855958,128.116436632116,1.4099832412739487e-15,5.0,0.39652595904384697,0.17733179985306785,0.49235200769796594,125768728777829.27,93.75259203175705,5.0,33.8279953892322,15.12833944657453,42.003004006212635,0.16136449263664168,118.11927403598585,5.0,31.467875448079617,14.072861721880535,39.07252804384068,0.11914111254690865,217.46218226996248,5.0,88.8065923685943,39.71551547725818,110.26794854724089,0.18263182619934548,209.7008302375785,5.0,53.77899444516245,24.050697468193366,66.77544126215857,0.11469052097192636,427.16301250754105,5.0,62.00848403913902,27.731037098645114,76.99370221459179,0.06491909712841899,93.75259203175705,5.0,33.8279953892322,15.12833944657453,42.003004006212635,0.16136449263664168,118.11927403598585,5.0,31.467875448079617,14.072861721880535,39.07252804384068,0.11914111254690865,260.6771566696345,5.0,28.114403311487663,12.57314339026632,34.90864242285498,0.048232624411354605,735.9197884018108,5.0,143.20625517699048,64.04378427578638,177.81405137085085,0.08702549555688614,18.869738164149,5.0,3.6719552609484736,1.642148314763753,4.559334650534636,0.08702549555688611,25.47987499789111,5.0,7.759667573025918,3.4702288352173527,9.634899863455477,0.13619489245942426,121.03462199041367,5.0,31.471393939217343,14.074435238952972,39.07689682761439,0.11628437390474697,435.40667403955314,5.0,57.19499203334648,25.57837803182433,71.01696248535757,0.058745948458981914,119.25266570349689,5.0,31.194488358928947,13.950599298778195,38.73307313766856,0.11698354260242853,,,,,,,,,,,
steel,steel,100000.0,200.0,186.0,14.0,first,40.0,1.0,532.0,266.0,20000.0,0.02,per-image radial excess-fraction fringe analysis,full radial-profile sinusoidal least-squares fit initialised by ring diameters,independent sequence unwrap of per-image epsilon values within each sweep,step,0.35,3.5913978494623655,0.9903125503259878,0.24731182795698925,0.23,2.0,0.0931419772082929,0.33378202173518906,0.10215053763440861,,,,-0.17985200838158388,13.532539292018464,,,-9.094947017729283e-15,186.9341078580798,232.88485926276223,648.9636387521914,625.8540138144299,1274.8176525666213,186.9341078580798,232.88485926276223,648.9636387521914,8504.595544370612,42.736661026987996,61.58786703318842,240.89089447202912,0.0,5.0,128.65699518175427,57.537157401453086,159.7487590342597,,158.570917253338,5.0,71.802398295265,32.11100870714551,89.15445294791805,0.20250250968684205,186.94062042575064,5.0,86.93722003056013,38.87950675263775,107.94681621586585,0.2079778416488137,315.7176703766087,5.0,225.05243292715033,100.64650770536402,279.43950367381046,0.3187864258129939,342.66290335142185,5.0,154.5566713092856,69.11984468473081,191.90745444695293,0.20171382431159804,658.3805737280305,5.0,378.00828655874903,169.05044496071656,469.3592804426914,0.25676706103808794,158.570917253338,5.0,71.802398295265,32.11100870714551,89.15445294791805,0.20250250968684205,186.94062042575064,5.0,86.93722003056013,38.87950675263775,107.94681621586585,0.2079778416488137,363.3591233050001,5.0,182.941151902001,81.81377030699782,227.15144210664113,0.22515953242853942,1485.6245821557368,5.0,549.7142516787235,245.83968699081072,682.5603956089953,0.16547901128162643,38.092938003993254,5.0,14.09523722253137,6.303581717713095,17.501548605358852,0.1654790112816264,41.07646283885602,5.0,10.543875479651707,4.715364463758883,13.091950584626993,0.11479480310311467,191.83015113165828,5.0,86.39059056647586,38.63504662459842,107.268086089955,0.2014023676501309,,,,,,,,,,,,,40.0,293.9886419330562,-137.43922812222746,-431.4278700552837,431.4278700552837,0.0,5.0,0.0,0.0,0.0,
